id,taxonomy,kingdom,phylum,class,order,family,genus
OTU1,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7302,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7304,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Chaetomium,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__Chaetomiaceae, g__Chaetomium
OTU7307,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Chaetomium,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__Chaetomiaceae, g__Chaetomium
OTU7310,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Thielavia,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__Chaetomiaceae, g__Thielavia
OTU7312,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7313,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Thielavia,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__Chaetomiaceae, g__Thielavia
OTU7319,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7321,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7324,k__Fungi; p__Zygomycota; c__Mucoromycotina_cls_Incertae_sedis; o__Mucorales; f__Mucoraceae; g__Actinomucor,k__Fungi, p__Zygomycota, c__Mucoromycotina_cls_Incertae_sedis, o__Mucorales, f__Mucoraceae, g__Actinomucor
OTU7325,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7326,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU733,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Dothideomycetes, o__unidentified, f__unidentified, g__unidentified
OTU7330,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Amphisphaeriaceae; g__unidentified,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Xylariales, f__Amphisphaeriaceae, g__unidentified
OTU7331,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7333,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Dothideomycetes, o__Pleosporales, f__unidentified, g__unidentified
OTU7336,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Dothideomycetes, o__Pleosporales, f__unidentified, g__unidentified
OTU7337,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus,k__Fungi, p__Ascomycota, c__Eurotiomycetes, o__Eurotiales, f__Trichocomaceae, g__Aspergillus
OTU734,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7340,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae; g__Podospora,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__Lasiosphaeriaceae, g__Podospora
OTU7347,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU735,k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber,k__Fungi, p__Ascomycota, c__Pezizomycetes, o__Pezizales, f__Tuberaceae, g__Tuber
OTU7351,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__Gymnoascaceae; g__Gymnoascus,k__Fungi, p__Ascomycota, c__Eurotiomycetes, o__Onygenales, f__Gymnoascaceae, g__Gymnoascus
OTU7352,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Dothideomycetes, o__Pleosporales, f__unidentified, g__unidentified
OTU7355,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Thielavia,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__Chaetomiaceae, g__Thielavia
OTU7357,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Hypocreales, f__unidentified, g__unidentified
OTU7358,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Leptosphaeriaceae; g__unidentified,k__Fungi, p__Ascomycota, c__Dothideomycetes, o__Pleosporales, f__Leptosphaeriaceae, g__unidentified
OTU7359,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Alternaria,k__Fungi, p__Ascomycota, c__Dothideomycetes, o__Pleosporales, f__Pleosporaceae, g__Alternaria
OTU7360,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Dothideomycetes, o__Pleosporales, f__unidentified, g__unidentified
OTU7361,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporales_fam_Incertae_sedis; g__Periconia,k__Fungi, p__Ascomycota, c__Dothideomycetes, o__Pleosporales, f__Pleosporales_fam_Incertae_sedis, g__Periconia
OTU7362,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7364,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Chaetomium,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__Chaetomiaceae, g__Chaetomium
OTU7367,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7375,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7378,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7384,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Dothideomycetes, o__Pleosporales, f__unidentified, g__unidentified
OTU7388,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7393,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Hyponectriaceae; g__unidentified,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Xylariales, f__Hyponectriaceae, g__unidentified
OTU74,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Thielavia,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__Chaetomiaceae, g__Thielavia
OTU7403,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU741,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Thielavia,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__Chaetomiaceae, g__Thielavia
OTU7412,k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber,k__Fungi, p__Ascomycota, c__Pezizomycetes, o__Pezizales, f__Tuberaceae, g__Tuber
OTU7416,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU742,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7420,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7423,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__Onygenaceae; g__Ophidiomyces,k__Fungi, p__Ascomycota, c__Eurotiomycetes, o__Onygenales, f__Onygenaceae, g__Ophidiomyces
OTU7425,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7427,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__unidentified, f__unidentified, g__unidentified
OTU7428,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7429,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU743,k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida,k__Fungi, p__Ascomycota, c__Saccharomycetes, o__Saccharomycetales, f__Saccharomycetales_fam_Incertae_sedis, g__Candida
OTU7433,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7435,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7436,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU744,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7441,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7442,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7449,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Chaetomium,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__Chaetomiaceae, g__Chaetomium
OTU7456,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__unidentified, g__unidentified
OTU7462,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__unidentified, g__unidentified
OTU7465,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7474,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__unidentified,k__Fungi, p__Basidiomycota, c__Agaricomycetes, o__Agaricales, f__Agaricaceae, g__unidentified
OTU748,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7483,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__Coprinus,k__Fungi, p__Basidiomycota, c__Agaricomycetes, o__Agaricales, f__Agaricaceae, g__Coprinus
OTU7493,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7496,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__unidentified, g__unidentified
OTU7499,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae; g__unidentified,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__Lasiosphaeriaceae, g__unidentified
OTU75,k__Fungi; p__Ascomycota; c__Pezizomycotina_cls_Incertae_sedis; o__Pezizomycotina_ord_Incertae_sedis; f__Pezizomycotina_fam_Incertae_sedis; g__Ciliophora,k__Fungi, p__Ascomycota, c__Pezizomycotina_cls_Incertae_sedis, o__Pezizomycotina_ord_Incertae_sedis, f__Pezizomycotina_fam_Incertae_sedis, g__Ciliophora
OTU750,k__Fungi; p__Zygomycota; c__Mucoromycotina_cls_Incertae_sedis; o__Mucorales; f__Pilobolaceae; g__Pilobolus,k__Fungi, p__Zygomycota, c__Mucoromycotina_cls_Incertae_sedis, o__Mucorales, f__Pilobolaceae, g__Pilobolus
OTU7507,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7508,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7509,k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber,k__Fungi, p__Ascomycota, c__Pezizomycetes, o__Pezizales, f__Tuberaceae, g__Tuber
OTU751,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Sporormiaceae; g__unidentified,k__Fungi, p__Ascomycota, c__Dothideomycetes, o__Pleosporales, f__Sporormiaceae, g__unidentified
OTU7512,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Venturiaceae; g__Anungitea,k__Fungi, p__Ascomycota, c__Dothideomycetes, o__Venturiales, f__Venturiaceae, g__Anungitea
OTU752,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Thielavia,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__Chaetomiaceae, g__Thielavia
OTU7524,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7532,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Dothideomycetes, o__unidentified, f__unidentified, g__unidentified
OTU7534,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Talaromyces,k__Fungi, p__Ascomycota, c__Eurotiomycetes, o__Eurotiales, f__Trichocomaceae, g__Talaromyces
OTU7537,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Eurotiomycetes, o__Onygenales, f__unidentified, g__unidentified
OTU754,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7545,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__unidentified, f__unidentified, g__unidentified
OTU7554,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7556,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus,k__Fungi, p__Ascomycota, c__Eurotiomycetes, o__Eurotiales, f__Trichocomaceae, g__Aspergillus
OTU756,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7564,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Chaetomium,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__Chaetomiaceae, g__Chaetomium
OTU7567,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7569,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__Fungi, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU757,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Hypocreales, f__Nectriaceae, g__Gibberella
OTU7577,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Thielavia,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__Chaetomiaceae, g__Thielavia
OTU7579,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariales_fam_Incertae_sedis; g__Monographella,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Xylariales, f__Xylariales_fam_Incertae_sedis, g__Monographella
OTU7580,k__Fungi; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Kondoaceae; g__Kondoa,k__Fungi, p__Basidiomycota, c__Agaricostilbomycetes, o__Agaricostilbales, f__Kondoaceae, g__Kondoa
OTU7581,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Dothideomycetes, o__Pleosporales, f__unidentified, g__unidentified
OTU7582,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__unidentified; g__unidentified,k__Fungi, p__Ascomycota, c__Sordariomycetes, o__Sordariales, f__unidentified, g__unidentified
OTU7586,k__unidentified; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified,k__unidentified, p__unidentified, c__unidentified, o__unidentified, f__unidentified, g__unidentified
OTU7589,k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellales_fam_Incertae_sedis; g__Cryptococcus,k__Fungi, p__Basidiomycota, c__Tremellomycetes, o__Tremellales, f__Tremellales_fam_Incertae_sedis, g__Cryptococcus
